"id","dept","crsnum","termcode","section","section_id","units","grade","repeat_code","repeat_fl","credittype","enrolled_status","grade_option","course_level","course_title","primary_instructor"
A0000042,COMM,101,SP24,I00,250429,4.0,B,,,AC,EN,L,UD,Communication Research Methods,"Rogers, Everett"
A0000043,BIMM,100,S224,B00,250430,4.0,A,,,AC,EN,L,UD,Molecular Biology,"Edwards, Katherine"
A0000043,ECON,3,SP25,H00,250431,4.0,B+,,,AC,EN,L,LD,Principles of Macroeconomics,"Do, Quang"
A0000043,BILD,1,FA23,F00,250432,4.0,P,,,AC,EN,L,LD,The Cell,"Day, Jonathan"
A0000043,COGS,108,WI25,B00,250433,4.0,B-,,,AC,EN,L,UD,Neural Computation,"Sejnowski, Terrence"
A0000043,PHYS,4C,FA24,E00,250434,4.0,B,,,AC,EN,L,LD,Physics - Mechanics,"Le, Hoang"
A0000043,PHYS,2A,WI24,C00,250435,4.0,C-,,,AC,EN,L,LD,Physics - Mechanics,"Devereaux, Thomas"
A0000043,CSE,120,S224,C00,250436,4.0,C+,,,AC,EN,L,UD,Principles of Computer Operating Systems,"Culler, David"
A0000043,CSE,12,FA24,I00,250437,4.0,C,,,AC,EN,L,LD,Basic Data Structures and Object-Oriented Design,"Porter, George"
A0000043,MATH,20C,SP25,D00,250438,4.0,A-,,,AC,EN,L,LD,Calculus and Analytic Geometry for Science and Engineering,"Cogan, Rod"
A0000043,PSYC,172,WI24,D00,250439,4.0,C,,,AC,EN,L,UD,Psychology of Human Sexuality,"Dickenson, Janna Alene"
A0000043,CHIN,10AN,FA23,C00,250198,4.0,A-,,,AC,EN,L,LD,Introduction to Cognitive Science,"Harnad, Stevan"
A0000044,PSYC,172,SP25,H00,250440,4.0,A,,,AC,EN,L,UD,Psychology of Human Sexuality,"Dickenson, Janna Alene"
A0000044,CSE,12,FA23,F00,250441,4.0,B-,,,AC,EN,L,LD,Basic Data Structures and Object-Oriented Design,"Porter, George"
A0000044,BIMM,100,S124,I00,250442,4.0,A,,,AC,EN,L,UD,Molecular Biology,"Edwards, Katherine"
A0000044,POLI,5,FA24,C00,250443,4.0,B-,,,AC,EN,L,LD,Introduction to Political Science,"Huntington, Samuel"
A0000044,POLI,104A,S124,C00,250444,4.0,C+,,,AC,EN,L,UD,Political Economy,"Acemoglu, Daron"
A0000044,LTEN,21,S124,A00,250445,4.0,B+,,,AC,EN,L,LD,Introduction to Literature,"Said, Edward"
A0000044,PSYC,60,S124,I00,250446,4.0,C,,,AC,EN,L,LD,Developmental Psychology,"Casey, Brian"
A0000044,ENG,100D,S224,C00,250447,4.0,A,,,AC,EN,L,UD,Literature in English: Modern,"Nussbaum, Felicity"
A0000044,CSE,140,WI24,D00,250448,4.0,A,,,AC,EN,L,UD,Components and Design Techniques for Digital Systems,"Rosing, Tajana"
A0000044,COGS,1,SP24,I00,250449,4.0,B+,,,AC,EN,L,LD,Introduction to Cognitive Science,"Harnad, Stevan"
A0000045,CHEM,6A,S224,A00,250450,4.0,A,,,AC,EN,L,LD,General Chemistry I,"Mertens, Laura"
A0000045,CSE,101,FA23,J00,250451,4.0,A,,,AC,EN,L,UD,Design and Analysis of Algorithms,"Muller, Ralf"
A0000045,PHYS,2B,FA24,D00,250452,4.0,A-,,,AC,EN,L,LD,Physics - Electricity and Magnetism,"Devereaux, Thomas"
A0000045,MATH,20D,S224,G00,250453,4.0,C+,,,AC,EN,L,LD,Introduction to Differential Equations,"Garnett, David"
A0000045,COGS,14A,S224,A00,250454,4.0,B-,,,AC,EN,L,LD,"Cognitive Science: Learning, Memory, and Attention","Gershman, Samuel"
A0000045,POLI,5,WI24,I00,250455,4.0,B,,,AC,EN,L,LD,Introduction to Political Science,"Huntington, Samuel"
A0000045,PHYS,4C,S224,E00,250456,4.0,A-,,,AC,EN,L,LD,Physics - Mechanics,"Le, Hoang"
A0000045,CSE,140,SP25,G00,250457,4.0,B,,,AC,EN,L,UD,Components and Design Techniques for Digital Systems,"Rosing, Tajana"
A0000045,MUS,5,SP24,B00,250458,4.0,A-,,,AC,EN,L,LD,Music: History and Culture,"Miller, Dana"
A0000045,CHEM,6B,SP25,C00,250459,4.0,B-,,,AC,EN,L,LD,General Chemistry II,"Mertens, Laura"
A0000046,PSYC,1,FA24,E00,250460,4.0,A,,,AC,EN,L,LD,Introduction to Psychology,"Gazzaniga, Michael"
A0000046,ECON,100A,WI25,J00,250461,4.0,P,,,AC,EN,P,UD,Microeconomics A,"Fang, Hanming"
A0000046,PSYC,101,SP25,C00,250462,4.0,B+,,,AC,EN,L,UD,Research Methods in Psychology,"Wang, Yulia"
A0000046,PSYC,60,WI24,J00,250463,4.0,C,,,AC,EN,L,LD,Developmental Psychology,"Casey, Brian"
A0000046,MATH,109,SP24,D00,250464,4.0,C+,,,AC,EN,L,UD,Mathematical Reasoning,"Pach, János"
A0000046,BILD,3,S224,H00,250465,4.0,C+,,,AC,EN,L,LD,Organisms,"Day, Jonathan"
A0000046,HIST,101,SP24,H00,250466,4.0,P,,,AC,EN,L,UD,The United States Since 1877,"Ngai, Mae"
A0000046,CSE,140L,S124,E00,250467,2.0,B,,,AC,EN,L,UD,Digital Systems Laboratory,"Rosing, Tajana"
A0000046,BILD,1,SP24,B00,250468,4.0,B,,,AC,EN,L,LD,The Cell,"Day, Jonathan"
A0000046,COGS,108,WI24,I00,250469,4.0,P,,,AC,EN,P,UD,Neural Computation,"Sejnowski, Terrence"
A0000047,PSYC,60,SP25,J00,250470,4.0,B+,,,AC,EN,L,LD,Developmental Psychology,"Casey, Brian"
A0000047,PHYS,2A,FA24,F00,250471,4.0,B,,,AC,EN,L,LD,Physics - Mechanics,"Devereaux, Thomas"
A0000047,MATH,109,S124,B00,250472,4.0,B,,,AC,EN,L,UD,Mathematical Reasoning,"Pach, János"
A0000047,HIST,4,S224,H00,250473,4.0,B+,,,AC,EN,L,LD,Western Civilization: Ancient to Early Modern,"Sommer, Doris"
A0000047,BICD,100,WI25,E00,250474,4.0,C+,,,AC,EN,L,UD,Genetics,"Edwards, Katherine"
A0000047,CSE,30,S124,J00,250475,4.0,C,,,AC,EN,L,LD,Computer Organization and Systems Programming,"Wang, Yiying"
A0000047,VIS,60,SP25,B00,250476,4.0,B-,,,AC,EN,L,LD,Studio: Fundamentals of 2D Art,"Jones, Kelsey"
A0000047,CHEM,6A,FA24,B00,250477,4.0,A,,,AC,EN,L,LD,General Chemistry I,"Mertens, Laura"
A0000047,PSYC,172,WI25,F00,250478,4.0,B+,,,AC,EN,L,UD,Psychology of Human Sexuality,"Dickenson, Janna Alene"
A0000047,HIST,101,SP24,F00,250479,4.0,B,,,AC,EN,L,UD,The United States Since 1877,"Ngai, Mae"
A0000048,COMM,10,WI24,E00,250480,4.0,C+,,,AC,EN,L,LD,Introduction to Communication,"Katz, Elihu"
A0000048,CSE,140L,SP24,I00,250481,2.0,B,,,AC,EN,L,UD,Digital Systems Laboratory,"Rosing, Tajana"
A0000048,MATH,20D,S124,I00,250482,4.0,C,,,AC,EN,L,LD,Introduction to Differential Equations,"Garnett, David"
A0000048,HIST,101,S124,J00,250483,4.0,B,,,AC,EN,L,UD,The United States Since 1877,"Ngai, Mae"
A0000048,SOCI,1,S224,A00,250484,4.0,A-,,,AC,EN,L,LD,Introduction to Sociology,"Massey, Douglas"
A0000048,ECON,3,S224,B00,250485,4.0,B+,,,AC,EN,L,LD,Principles of Macroeconomics,"Do, Quang"
A0000048,MUS,5,SP24,J00,250486,4.0,,,,AC,,L,LD,Music: History and Culture,"Miller, Dana"
A0000048,CSE,15L,S224,A00,250487,2.0,A-,,,AC,EN,L,LD,Software Tools and Techniques Laboratory,"Ordóñez, Paulina"
A0000048,LIGN,8,WI24,E00,250488,4.0,B-,,,AC,EN,L,LD,Languages and Cultures of America,"Zepeda, Ofelia"
A0000048,COGS,108,SP25,J00,250489,4.0,P,,,AC,EN,P,UD,Neural Computation,"Sejnowski, Terrence"
A0000049,POLI,104A,WI25,I00,250490,4.0,A-,,,AC,EN,L,UD,Political Economy,"Acemoglu, Daron"
A0000049,MATH,142A,S124,H00,250491,4.0,C+,,,AC,EN,L,UD,Introduction to Analysis I,"Sarnak, Peter"
A0000049,ENG,100D,WI25,A00,250492,4.0,C-,,,AC,EN,L,UD,Literature in English: Modern,"Nussbaum, Felicity"
A0000049,CSE,30,WI24,I00,250493,4.0,C+,,,AC,EN,L,LD,Computer Organization and Systems Programming,"Wang, Yiying"
A0000049,HIST,4,S224,F00,250494,4.0,A-,,,AC,EN,L,LD,Western Civilization: Ancient to Early Modern,"Sommer, Doris"
A0000049,PSYC,101,FA24,H00,250495,4.0,P,,,AC,EN,L,UD,Research Methods in Psychology,"Wang, Yulia"
A0000049,MATH,18,WI24,F00,250496,4.0,B,,,AC,EN,L,LD,Linear Algebra,"Benade, Guillaume"
A0000049,SOCI,10,S124,H00,250497,4.0,P,,,AC,EN,P,LD,Social Change in the Modern World,"Carter, Prudence"
A0000049,COGS,14A,S124,F00,250498,4.0,D,,,AC,EN,L,LD,"Cognitive Science: Learning, Memory, and Attention","Gershman, Samuel"
A0000049,COGS,1,S124,E00,250499,4.0,B,,,AC,EN,L,LD,Introduction to Cognitive Science,"Harnad, Stevan"
A0000050,COGS,1,FA24,G00,250500,4.0,C-,,,AC,EN,L,LD,Introduction to Cognitive Science,"Harnad, Stevan"
A0000050,PSYC,101,FA24,C00,250501,4.0,C,,,AC,EN,L,UD,Research Methods in Psychology,"Wang, Yulia"
A0000050,MATH,20D,S124,E00,250502,4.0,A-,,,AC,EN,L,LD,Introduction to Differential Equations,"Garnett, David"
A0000050,PHYS,2A,S124,B00,250503,4.0,P,,,AC,EN,P,LD,Physics - Mechanics,"Devereaux, Thomas"
A0000050,PHYS,4C,S224,H00,250504,4.0,B+,,,AC,EN,L,LD,Physics - Mechanics,"Le, Hoang"
A0000050,POLI,5,SP25,H00,250505,4.0,B-,,,AC,EN,L,LD,Introduction to Political Science,"Huntington, Samuel"
A0000050,CHEM,6B,FA24,I00,250506,4.0,A-,,,AC,EN,L,LD,General Chemistry II,"Mertens, Laura"
A0000050,MATH,142A,SP24,I00,250507,4.0,A-,,,AC,EN,L,UD,Introduction to Analysis I,"Sarnak, Peter"
A0000050,LIGN,101,S224,C00,250508,4.0,C+,,,AC,EN,L,UD,Phonology,"Prince, Alan"
A0000050,CHEM,6A,S224,J00,250509,4.0,A,,,AC,EN,L,LD,General Chemistry I,"Mertens, Laura"
A0000051,PHYS,2A,S124,D00,250510,4.0,B,,,AC,EN,L,LD,Physics - Mechanics,"Devereaux, Thomas"
A0000051,COMM,101,FA24,E00,250511,4.0,C+,,,AC,EN,L,UD,Communication Research Methods,"Rogers, Everett"
A0000051,CSE,30,FA23,A00,250512,4.0,B+,,,AC,EN,L,LD,Computer Organization and Systems Programming,"Wang, Yiying"
A0000051,LIGN,8,WI25,B00,250513,4.0,D,,,AC,EN,L,LD,Languages and Cultures of America,"Zepeda, Ofelia"
A0000051,SOCI,10,FA23,D00,250514,4.0,B-,,,AC,EN,L,LD,Social Change in the Modern World,"Carter, Prudence"
A0000051,MATH,142A,S224,A00,250515,4.0,B,,,AC,EN,L,UD,Introduction to Analysis I,"Sarnak, Peter"
A0000051,COGS,14A,SP25,C00,250516,4.0,P,,,AC,EN,P,LD,"Cognitive Science: Learning, Memory, and Attention","Gershman, Samuel"
A0000051,VIS,60,S124,C00,250517,4.0,B+,,,AC,EN,L,LD,Studio: Fundamentals of 2D Art,"Jones, Kelsey"
A0000051,LTEN,21,SP25,A00,250518,4.0,P,,,AC,EN,P,LD,Introduction to Literature,"Said, Edward"
A0000051,CSE,110,SP25,G00,250519,4.0,P,,,AC,EN,L,UD,Software Engineering,"Voelker, Geoffrey"
A0000052,PSYC,172,SP25,H00,250520,4.0,B+,,,AC,EN,L,UD,Psychology of Human Sexuality,"Dickenson, Janna Alene"
A0000052,MATH,20C,SP24,C00,250521,4.0,B-,,,AC,EN,L,LD,Calculus and Analytic Geometry for Science and Engineering,"Cogan, Rod"
A0000052,LTEN,21,S124,F00,250522,4.0,A,,,AC,EN,L,LD,Introduction to Literature,"Said, Edward"
A0000052,CHEM,6A,FA24,J00,250523,4.0,C,,,AC,EN,L,LD,General Chemistry I,"Mertens, Laura"
A0000052,CSE,15L,S224,D00,250524,2.0,B-,,,AC,EN,L,LD,Software Tools and Techniques Laboratory,"Ordóñez, Paulina"
A0000052,CSE,11,SP25,G00,250525,4.0,A-,,,AC,EN,L,LD,Introduction to Programming,"Mirza, Diba"
A0000052,CHEM,6B,WI24,I00,250526,4.0,C,,,AC,EN,L,LD,General Chemistry II,"Mertens, Laura"
A0000052,POLI,104A,S224,G00,250527,4.0,B+,,,AC,EN,L,UD,Political Economy,"Acemoglu, Daron"
A0000052,HIST,101,SP24,C00,250528,4.0,B-,,,AC,EN,L,UD,The United States Since 1877,"Ngai, Mae"
A0000052,CSE,110,WI25,H00,250529,4.0,,,,AC,,L,UD,Software Engineering,"Voelker, Geoffrey"
A0000053,BILD,1,S224,E00,250530,4.0,C-,,,AC,EN,L,LD,The Cell,"Day, Jonathan"
A0000053,PHYS,2A,S224,E00,250531,4.0,B-,,,AC,EN,L,LD,Physics - Mechanics,"Devereaux, Thomas"
A0000053,CSE,11,SP24,D00,250532,4.0,B+,,,AC,EN,L,LD,Introduction to Programming,"Mirza, Diba"
A0000053,PHYS,2B,SP24,C00,250533,4.0,A-,,,AC,EN,L,LD,Physics - Electricity and Magnetism,"Devereaux, Thomas"
A0000053,ECON,1,WI24,H00,250534,4.0,B,,,AC,EN,L,LD,Principles of Microeconomics,"Do, Quang"
A0000053,COMM,10,FA24,J00,250535,4.0,C+,,,AC,EN,L,LD,Introduction to Communication,"Katz, Elihu"
A0000053,PSYC,1,S124,I00,250536,4.0,B+,,,AC,EN,L,LD,Introduction to Psychology,"Gazzaniga, Michael"
A0000053,PHYS,4C,WI24,I00,250537,4.0,D,,,AC,EN,L,LD,Physics - Mechanics,"Le, Hoang"
A0000053,BILD,3,FA24,D00,250538,4.0,C,,,AC,EN,L,LD,Organisms,"Day, Jonathan"
A0000053,CHEM,6B,SP25,J00,250539,4.0,C+,,,AC,EN,L,LD,General Chemistry II,"Mertens, Laura"
A0000054,CSE,101,WI25,H00,250540,4.0,D,,,AC,EN,L,UD,Design and Analysis of Algorithms,"Muller, Ralf"
A0000054,SOCI,10,SP25,H00,250541,4.0,C,,,AC,EN,L,LD,Social Change in the Modern World,"Carter, Prudence"
A0000054,PSYC,1,WI24,G00,250542,4.0,A,,,AC,EN,L,LD,Introduction to Psychology,"Gazzaniga, Michael"
A0000054,COMM,10,S224,A00,250543,4.0,B+,,,AC,EN,L,LD,Introduction to Communication,"Katz, Elihu"
A0000054,MUS,5,WI24,E00,250544,4.0,B,,,AC,EN,L,LD,Music: History and Culture,"Miller, Dana"
A0000054,BIMM,100,WI25,G00,250545,4.0,C+,,,AC,EN,L,UD,Molecular Biology,"Edwards, Katherine"
A0000054,CSE,100,S124,A00,250546,4.0,A-,,,AC,EN,L,UD,Advanced Data Structures,"Pasquale, Frank"
A0000054,POLI,104A,FA24,J00,250547,4.0,C+,,,AC,EN,L,UD,Political Economy,"Acemoglu, Daron"
A0000054,CSE,120,FA24,G00,250548,4.0,A,,,AC,EN,L,UD,Principles of Computer Operating Systems,"Culler, David"
A0000054,CSE,30,S124,B00,250549,4.0,B+,,,AC,EN,L,LD,Computer Organization and Systems Programming,"Wang, Yiying"
A0000055,SOCI,109,SP24,I00,250550,4.0,A,,,AC,EN,L,UD,Sociological Theory,"Wallerstein, Immanuel"
A0000055,CSE,30,SP25,C00,250551,4.0,B+,,,AC,EN,L,LD,Computer Organization and Systems Programming,"Wang, Yiying"
A0000055,CSE,100,S124,D00,250552,4.0,C+,,,AC,EN,L,UD,Advanced Data Structures,"Pasquale, Frank"
A0000055,PSYC,101,SP25,A00,250553,4.0,C,,,AC,EN,L,UD,Research Methods in Psychology,"Wang, Yulia"
A0000055,CSE,15L,S124,H00,250554,2.0,,,,AC,,L,LD,Software Tools and Techniques Laboratory,"Ordóñez, Paulina"
A0000055,CHEM,6A,FA23,I00,250555,4.0,B-,,,AC,EN,L,LD,General Chemistry I,"Mertens, Laura"
A0000055,ECON,100A,SP25,G00,250556,4.0,B+,,,AC,EN,L,UD,Microeconomics A,"Fang, Hanming"
A0000055,MATH,20C,WI25,D00,250557,4.0,C,,,AC,EN,L,LD,Calculus and Analytic Geometry for Science and Engineering,"Cogan, Rod"
A0000055,CSE,140,WI24,C00,250558,4.0,B+,,,AC,EN,L,UD,Components and Design Techniques for Digital Systems,"Rosing, Tajana"
A0000055,LIGN,101,WI25,B00,250559,4.0,A-,,,AC,EN,L,UD,Phonology,"Prince, Alan"
A0000056,CSE,15L,FA23,E00,250560,2.0,B,,,AC,EN,L,LD,Software Tools and Techniques Laboratory,"Ordóñez, Paulina"
A0000056,LIGN,8,S224,J00,250561,4.0,A-,,,AC,EN,L,LD,Languages and Cultures of America,"Zepeda, Ofelia"
A0000056,ECON,100A,FA24,J00,250562,4.0,B+,,,AC,EN,L,UD,Microeconomics A,"Fang, Hanming"
A0000056,COGS,1,FA23,F00,250563,4.0,C+,,,AC,EN,L,LD,Introduction to Cognitive Science,"Harnad, Stevan"
A0000056,CSE,12,FA24,C00,250564,4.0,A-,,,AC,EN,L,LD,Basic Data Structures and Object-Oriented Design,"Porter, George"
A0000056,PHYS,2A,S124,I00,250565,4.0,P,,,AC,EN,L,LD,Physics - Mechanics,"Devereaux, Thomas"
A0000056,MATH,109,WI24,E00,250566,4.0,A-,,,AC,EN,L,UD,Mathematical Reasoning,"Pach, János"
A0000056,CSE,100,WI24,I00,250567,4.0,A-,,,AC,EN,L,UD,Advanced Data Structures,"Pasquale, Frank"
A0000056,CSE,110,WI25,C00,250568,4.0,P,,,AC,EN,P,UD,Software Engineering,"Voelker, Geoffrey"
A0000056,HIST,101,FA23,G00,250569,4.0,B-,,,AC,EN,L,UD,The United States Since 1877,"Ngai, Mae"
A0000057,POLI,5,S124,G00,250570,4.0,B+,,,AC,EN,L,LD,Introduction to Political Science,"Huntington, Samuel"
A0000057,PSYC,172,SP24,C00,250571,4.0,B,,,AC,EN,L,UD,Psychology of Human Sexuality,"Dickenson, Janna Alene"
A0000057,CSE,30,WI24,E00,250572,4.0,B+,,,AC,EN,L,LD,Computer Organization and Systems Programming,"Wang, Yiying"
A0000057,BICD,100,S224,B00,250573,4.0,A-,,,AC,EN,L,UD,Genetics,"Edwards, Katherine"
A0000057,COGS,108,WI24,F00,250574,4.0,P,,,AC,EN,P,UD,Neural Computation,"Sejnowski, Terrence"
A0000057,LIGN,8,WI24,D00,250575,4.0,A,,,AC,EN,L,LD,Languages and Cultures of America,"Zepeda, Ofelia"
A0000057,ECON,1,WI25,G00,250576,4.0,A,,,AC,EN,L,LD,Principles of Microeconomics,"Do, Quang"
A0000057,SOCI,10,WI24,J00,250577,4.0,B-,,,AC,EN,L,LD,Social Change in the Modern World,"Carter, Prudence"
A0000057,BILD,1,S124,B00,250578,4.0,A,,,AC,EN,L,LD,The Cell,"Day, Jonathan"
A0000057,ECON,100A,FA23,J00,250579,4.0,A-,,,AC,EN,L,UD,Microeconomics A,"Fang, Hanming"
A0000058,ENG,100D,SP25,G00,250580,4.0,C+,,,AC,EN,L,UD,Literature in English: Modern,"Nussbaum, Felicity"
A0000058,LIGN,8,SP25,F00,250581,4.0,B,,,AC,EN,L,LD,Languages and Cultures of America,"Zepeda, Ofelia"
A0000058,POLI,5,FA23,F00,250582,4.0,A-,,,AC,EN,L,LD,Introduction to Political Science,"Huntington, Samuel"
A0000058,MATH,109,SP25,H00,250583,4.0,B,,,AC,EN,L,UD,Mathematical Reasoning,"Pach, János"
A0000058,PSYC,101,S124,H00,250584,4.0,B,,,AC,EN,L,UD,Research Methods in Psychology,"Wang, Yulia"
A0000058,COMM,101,WI24,F00,250585,4.0,C+,,,AC,EN,L,UD,Communication Research Methods,"Rogers, Everett"
A0000058,BILD,3,S224,F00,250586,4.0,P,,,AC,EN,P,LD,Organisms,"Day, Jonathan"
A0000058,CHEM,6B,WI24,A00,250587,4.0,A-,,,AC,EN,L,LD,General Chemistry II,"Mertens, Laura"
A0000058,CSE,11,SP25,D00,250588,4.0,B,,,AC,EN,L,LD,Introduction to Programming,"Mirza, Diba"
A0000058,VIS,60,S224,A00,250589,4.0,C+,,,AC,EN,L,LD,Studio: Fundamentals of 2D Art,"Jones, Kelsey"
A0000059,PHYS,2B,S124,F00,250590,4.0,A,,,AC,EN,L,LD,Physics - Electricity and Magnetism,"Devereaux, Thomas"
A0000059,POLI,5,WI25,I00,250591,4.0,A,,,AC,EN,L,LD,Introduction to Political Science,"Huntington, Samuel"
A0000059,HIST,4,S124,I00,250592,4.0,B,,,AC,EN,L,LD,Western Civilization: Ancient to Early Modern,"Sommer, Doris"
A0000059,LTEN,21,FA24,A00,250593,4.0,P,,,AC,EN,L,LD,Introduction to Literature,"Said, Edward"
A0000059,ECON,100A,FA24,B00,250594,4.0,B,,,AC,EN,L,UD,Microeconomics A,"Fang, Hanming"
A0000059,CHEM,6A,SP24,A00,250595,4.0,P,,,AC,EN,P,LD,General Chemistry I,"Mertens, Laura"
A0000059,CSE,140L,WI25,G00,250596,2.0,C+,,,AC,EN,L,UD,Digital Systems Laboratory,"Rosing, Tajana"
A0000059,MATH,20D,SP25,D00,250597,4.0,A,,,AC,EN,L,LD,Introduction to Differential Equations,"Garnett, David"
A0000059,BILD,3,FA24,C00,250598,4.0,A,,,AC,EN,L,LD,Organisms,"Day, Jonathan"
A0000059,MATH,142A,S124,I00,250599,4.0,A,,,AC,EN,L,UD,Introduction to Analysis I,"Sarnak, Peter"
A0000060,PSYC,60,FA23,B00,250600,4.0,D,,,AC,EN,L,LD,Developmental Psychology,"Casey, Brian"
A0000060,BIMM,100,S224,I00,250601,4.0,P,,,AC,EN,P,UD,Molecular Biology,"Edwards, Katherine"
A0000060,CSE,30,FA23,D00,250602,4.0,A,,,AC,EN,L,LD,Computer Organization and Systems Programming,"Wang, Yiying"
A0000060,COGS,1,S224,E00,250603,4.0,B-,,,AC,EN,L,LD,Introduction to Cognitive Science,"Harnad, Stevan"
A0000060,COGS,14A,SP24,E00,250604,4.0,C,,,AC,EN,L,LD,"Cognitive Science: Learning, Memory, and Attention","Gershman, Samuel"
A0000060,LIGN,8,SP25,B00,250605,4.0,C,,,AC,EN,L,LD,Languages and Cultures of America,"Zepeda, Ofelia"
A0000060,ENG,100D,FA23,G00,250606,4.0,B+,,,AC,EN,L,UD,Literature in English: Modern,"Nussbaum, Felicity"
A0000060,PSYC,101,WI25,D00,250607,4.0,B+,,,AC,EN,L,UD,Research Methods in Psychology,"Wang, Yulia"
A0000060,PSYC,172,FA24,D00,250608,4.0,P,,,AC,EN,L,UD,Psychology of Human Sexuality,"Dickenson, Janna Alene"
A0000060,CSE,12,WI25,B00,250609,4.0,A-,,,AC,EN,L,LD,Basic Data Structures and Object-Oriented Design,"Porter, George"
A0000061,COGS,108,FA24,J00,250610,4.0,A-,,,AC,EN,L,UD,Neural Computation,"Sejnowski, Terrence"
A0000061,COMM,101,FA24,A00,250611,4.0,B,,,AC,EN,L,UD,Communication Research Methods,"Rogers, Everett"
A0000061,CSE,15L,FA23,E00,250612,2.0,P,,,AC,EN,P,LD,Software Tools and Techniques Laboratory,"Ordóñez, Paulina"
A0000061,CSE,101,WI25,J00,250613,4.0,D,,,AC,EN,L,UD,Design and Analysis of Algorithms,"Muller, Ralf"
A0000061,ECON,3,FA24,C00,250614,4.0,B-,,,AC,EN,L,LD,Principles of Macroeconomics,"Do, Quang"
A0000061,ECON,1,SP24,F00,250615,4.0,P,,,AC,EN,P,LD,Principles of Microeconomics,"Do, Quang"
A0000061,VIS,60,SP25,D00,250616,4.0,A,,,AC,EN,L,LD,Studio: Fundamentals of 2D Art,"Jones, Kelsey"
A0000061,POLI,5,SP25,G00,250617,4.0,B,,,AC,EN,L,LD,Introduction to Political Science,"Huntington, Samuel"
A0000061,PSYC,101,SP25,E00,250618,4.0,P,,,AC,EN,P,UD,Research Methods in Psychology,"Wang, Yulia"
A0000061,CSE,30,SP25,D00,250619,4.0,A,,,AC,EN,L,LD,Computer Organization and Systems Programming,"Wang, Yiying"
A0000062,POLI,104A,FA23,H00,250620,4.0,P,,,AC,EN,L,UD,Political Economy,"Acemoglu, Daron"
A0000062,ECON,1,S124,I00,250621,4.0,A-,,,AC,EN,L,LD,Principles of Microeconomics,"Do, Quang"
A0000062,LIGN,101,WI25,G00,250622,4.0,P,,,AC,EN,P,UD,Phonology,"Prince, Alan"
A0000062,SOCI,109,SP24,J00,250623,4.0,A-,,,AC,EN,L,UD,Sociological Theory,"Wallerstein, Immanuel"
A0000062,BILD,3,WI25,B00,250624,4.0,B-,,,AC,EN,L,LD,Organisms,"Day, Jonathan"
A0000062,COMM,10,SP25,E00,250625,4.0,C+,,,AC,EN,L,LD,Introduction to Communication,"Katz, Elihu"
A0000062,CSE,140,S124,B00,250626,4.0,C,,,AC,EN,L,UD,Components and Design Techniques for Digital Systems,"Rosing, Tajana"
A0000062,CSE,101,WI25,C00,250627,4.0,A,,,AC,EN,L,UD,Design and Analysis of Algorithms,"Muller, Ralf"
A0000062,SOCI,1,FA23,C00,250628,4.0,B+,,,AC,EN,L,LD,Introduction to Sociology,"Massey, Douglas"
A0000062,BICD,100,SP24,F00,250629,4.0,C+,,,AC,EN,L,UD,Genetics,"Edwards, Katherine"
A0000063,BIMM,100,FA23,G00,250630,4.0,A,,,AC,EN,L,UD,Molecular Biology,"Edwards, Katherine"
A0000063,CSE,110,S124,B00,250631,4.0,B+,,,AC,EN,L,UD,Software Engineering,"Voelker, Geoffrey"
A0000063,CSE,101,S224,I00,250632,4.0,C+,,,AC,EN,L,UD,Design and Analysis of Algorithms,"Muller, Ralf"
A0000063,CSE,11,S224,D00,250633,4.0,D,,,AC,EN,L,LD,Introduction to Programming,"Mirza, Diba"
A0000063,CHEM,6B,FA23,C00,250634,4.0,B,,,AC,EN,L,LD,General Chemistry II,"Mertens, Laura"
A0000063,PSYC,1,FA23,C00,250635,4.0,B-,,,AC,EN,L,LD,Introduction to Psychology,"Gazzaniga, Michael"
A0000063,COMM,101,S224,E00,250636,4.0,A,,,AC,EN,L,UD,Communication Research Methods,"Rogers, Everett"
A0000063,PHYS,4C,S224,C00,250637,4.0,A-,,,AC,EN,L,LD,Physics - Mechanics,"Le, Hoang"
A0000063,COMM,10,WI25,G00,250638,4.0,A,,,AC,EN,L,LD,Introduction to Communication,"Katz, Elihu"
A0000063,CSE,140,WI25,E00,250639,4.0,A-,,,AC,EN,L,UD,Components and Design Techniques for Digital Systems,"Rosing, Tajana"
A0000064,PSYC,101,S124,J00,250640,4.0,B-,,,AC,EN,L,UD,Research Methods in Psychology,"Wang, Yulia"
A0000064,CSE,100,WI24,F00,250641,4.0,A,,,AC,EN,L,UD,Advanced Data Structures,"Pasquale, Frank"
A0000064,BIMM,100,FA23,D00,250642,4.0,B-,,,AC,EN,L,UD,Molecular Biology,"Edwards, Katherine"
A0000064,PHYS,2B,S124,C00,250643,4.0,B,,,AC,EN,L,LD,Physics - Electricity and Magnetism,"Devereaux, Thomas"
A0000064,PHYS,2A,WI25,F00,250644,4.0,P,,,AC,EN,P,LD,Physics - Mechanics,"Devereaux, Thomas"
A0000064,COGS,14A,S124,H00,250645,4.0,A-,,,AC,EN,L,LD,"Cognitive Science: Learning, Memory, and Attention","Gershman, Samuel"
A0000064,PSYC,172,WI25,D00,250646,4.0,P,,,AC,EN,P,UD,Psychology of Human Sexuality,"Dickenson, Janna Alene"
